Output Folder,Use File,X0,Y0,X1,Y1,X2,Y2
output107,use2,443.48663102,770.05347594,373.6684492,774.16042781,488.6631016,1051.37967914
output107,use3,418.84491979,841.92513369,285.36898396,922.01069519,484.55614973,1055.48663102
output107,use4,466.07486631,823.44385027,336.70588235,897.36898396,441.43315508,1082.18181818
output107,use5,428.0,790.0,306.0,855.0,494.0,1029.0
output107,use6,628.29946524,681.7540107,755.61497326,501.04812834,517.41176471,1073.96791444
output108,use0,728.9197861,640.68449198,899.35828877,472.29946524,566.69518717,1032.89839572
output108,use1,622.13903743,696.12834225,811.05882353,607.82887701,525.62566845,1045.21925134
output108,use2,441.43315508,745.41176471,503.03743316,712.55614973,492.77005348,1045.21925134
output108,use3,392.14973262,823.44385027,203.22994652,930.22459893,511.2513369,1063.70053476
output108,use4,429.11229947,848.0855615,295.63636364,954.86631016,466.07486631,1063.70053476
output108,use5,405.0,808.0,299.0,898.0,494.0,1029.0
output108,use6,525.62566845,712.55614973,673.47593583,542.11764706,529.73262032,1032.89839572
output109,use0,700.17112299,607.82887701,848.02139037,496.94117647,517.41176471,1121.19786096
output109,use1,535.89304813,640.68449198,720.70588235,519.52941176,515.35828877,1037.00534759
output109,use2,418.84491979,718.71657754,363.40106952,667.37967914,496.87700535,1047.27272727
output109,use3,414.73796791,807.01604278,275.10160428,899.42245989,470.18181818,1055.48663102
output109,use4,460.83541946,836.96656279,349.5182723,922.59513753,492.94613499,1085.28942954
